storm,threshold_km,excess_log1p,density,mean_excess,n
Michael (2018),100,-2.0440881763527052,0.010416722025809403,1.0819917707907893,6747
Michael (2018),100,-2.0160320641282565,0.011121054805056728,1.0819917707907893,6747
Michael (2018),100,-1.9879759519038078,0.011914367110260593,1.0819917707907893,6747
Michael (2018),100,-1.9599198396793582,0.012790535552527375,1.0819917707907893,6747
Michael (2018),100,-1.9318637274549095,0.013739908613412163,1.0819917707907893,6747
Michael (2018),100,-1.9038076152304608,0.014750254008029458,1.0819917707907893,6747
Michael (2018),100,-1.8757515030060121,0.015807976390206896,1.0819917707907893,6747
Michael (2018),100,-1.8476953907815634,0.016899483269649497,1.0819917707907893,6747
Michael (2018),100,-1.8196392785571138,0.01801254960449035,1.0819917707907893,6747
Michael (2018),100,-1.7915831663326651,0.019137517057085152,1.0819917707907893,6747
Michael (2018),100,-1.7635270541082164,0.020268168597080388,1.0819917707907893,6747
Michael (2018),100,-1.7354709418837677,0.021402148124424158,1.0819917707907893,6747
Michael (2018),100,-1.707414829659319,0.02254084963866156,1.0819917707907893,6747
Michael (2018),100,-1.6793587174348694,0.02368877716270543,1.0819917707907893,6747
Michael (2018),100,-1.6513026052104207,0.02485246468821808,1.0819917707907893,6747
Michael (2018),100,-1.623246492985972,0.02603912903510705,1.0819917707907893,6747
Michael (2018),100,-1.5951903807615233,0.027255289514294765,1.0819917707907893,6747
Michael (2018),100,-1.5671342685370737,0.02850561039112208,1.0819917707907893,6747
Michael (2018),100,-1.539078156312625,0.029792195605319535,1.0819917707907893,6747
Michael (2018),100,-1.5110220440881763,0.031114490227738413,1.0819917707907893,6747
Michael (2018),100,-1.4829659318637276,0.03246983115065126,1.0819917707907893,6747
Michael (2018),100,-1.454909819639279,0.03385456154016093,1.0819917707907893,6747
Michael (2018),100,-1.4268537074148293,0.035265505955803106,1.0819917707907893,6747
Michael (2018),100,-1.3987975951903806,0.03670152140430479,1.0819917707907893,6747
Michael (2018),100,-1.370741482965932,0.03816481270893016,1.0819917707907893,6747
Michael (2018),100,-1.3426853707414832,0.03966173561634162,1.0819917707907893,6747
Michael (2018),100,-1.3146292585170336,0.04120290165687231,1.0819917707907893,6747
Michael (2018),100,-1.286573146292585,0.042802526386534014,1.0819917707907893,6747
Michael (2018),100,-1.2585170340681362,0.04447710094412543,1.0819917707907893,6747
Michael (2018),100,-1.2304609218436875,0.0462435879313737,1.0819917707907893,6747
Michael (2018),100,-1.2024048096192388,0.0481174233208496,1.0819917707907893,6747
Michael (2018),100,-1.1743486973947892,0.050110632959135655,1.0819917707907893,6747
Michael (2018),100,-1.1462925851703405,0.05223034378801776,1.0819917707907893,6747
Michael (2018),100,-1.1182364729458918,0.05447789594568772,1.0819917707907893,6747
Michael (2018),100,-1.090180360721443,0.056848660209909835,1.0819917707907893,6747
Michael (2018),100,-1.0621242484969944,0.05933255681575462,1.0819917707907893,6747
Michael (2018),100,-1.0340681362725448,0.061915175897590116,1.0819917707907893,6747
Michael (2018),100,-1.006012024048096,0.0645793306441469,1.0819917707907893,6747
Michael (2018),100,-0.9779559118236474,0.06730683837895175,1.0819917707907893,6747
Michael (2018),100,-0.9498997995991987,0.07008032162104762,1.0819917707907893,6747
Michael (2018),100,-0.9218436873747491,0.07288484463018947,1.0819917707907893,6747
Michael (2018),100,-0.8937875751503004,0.07570924186771996,1.0819917707907893,6747
Michael (2018),100,-0.8657314629258517,0.07854704363357233,1.0819917707907893,6747
Michael (2018),100,-0.837675350701403,0.08139695282017052,1.0819917707907893,6747
Michael (2018),100,-0.8096192384769543,0.08426286977882334,1.0819917707907893,6747
Michael (2018),100,-0.7815631262525047,0.08715349696167618,1.0819917707907893,6747
Michael (2018),100,-0.753507014028056,0.09008158072232414,1.0819917707907893,6747
Michael (2018),100,-0.7254509018036073,0.09306286526460938,1.0819917707907893,6747
Michael (2018),100,-0.6973947895791586,0.0961148446656,1.0819917707907893,6747
Michael (2018),100,-0.669338677354709,0.09925540464433984,1.0819917707907893,6747
Michael (2018),100,-0.6412825651302603,0.10250144748567137,1.0819917707907893,6747
Michael (2018),100,-0.6132264529058116,0.10586759198372162,1.0819917707907893,6747
Michael (2018),100,-0.5851703406813629,0.10936503562408208,1.0819917707907893,6747
Michael (2018),100,-0.5571142284569142,0.11300065806298977,1.0819917707907893,6747
Michael (2018),100,-0.5290581162324646,0.1167764323070467,1.0819917707907893,6747
Michael (2018),100,-0.5010020040080159,0.12068919152814564,1.0819917707907893,6747
Michael (2018),100,-0.47294589178356716,0.12473077401163417,1.0819917707907893,6747
Michael (2018),100,-0.44488977955911846,0.1288885361191584,1.0819917707907893,6747
Michael (2018),100,-0.41683366733466887,0.13314618494193042,1.0819917707907893,6747
Michael (2018),100,-0.38877755511022016,0.1374848425409947,1.0819917707907893,6747
Michael (2018),100,-0.36072144288577146,0.14188421876654653,1.0819917707907893,6747
Michael (2018),100,-0.33266533066132276,0.14632374762680583,1.0819917707907893,6747
Michael (2018),100,-0.30460921843687405,0.1507835408413877,1.0819917707907893,6747
Michael (2018),100,-0.27655310621242446,0.15524503682489174,1.0819917707907893,6747
Michael (2018),100,-0.24849699398797576,0.15969127433150318,1.0819917707907893,6747
Michael (2018),100,-0.22044088176352705,0.1641067914668374,1.0819917707907893,6747
Michael (2018),100,-0.19238476953907835,0.16847723054717414,1.0819917707907893,6747
Michael (2018),100,-0.16432865731462876,0.17278880068403016,1.0819917707907893,6747
Michael (2018),100,-0.13627254509018005,0.17702779531975957,1.0819917707907893,6747
Michael (2018),100,-0.10821643286573135,0.18118036700322263,1.0819917707907893,6747
Michael (2018),100,-0.08016032064128265,0.18523271996760943,1.0819917707907893,6747
Michael (2018),100,-0.05210420841683394,0.1891717966694364,1.0819917707907893,6747
Michael (2018),100,-0.02404809619238435,0.192986422566778,1.0819917707907893,6747
Michael (2018),100,0.004008016032064354,0.1966687578821201,1.0819917707907893,6747
Michael (2018),100,0.03206412825651306,0.2002158132659886,1.0819917707907893,6747
Michael (2018),100,0.06012024048096176,0.20363074235529055,1.0819917707907893,6747
Michael (2018),100,0.08817635270541047,0.20692364265356797,1.0819917707907893,6747
Michael (2018),100,0.11623246492986006,0.210111676956645,1.0819917707907893,6747
Michael (2018),100,0.14428857715430876,0.21321845502638864,1.0819917707907893,6747
Michael (2018),100,0.17234468937875747,0.21627276090501585,1.0819917707907893,6747
Michael (2018),100,0.20040080160320617,0.21930684052579383,1.0819917707907893,6747
Michael (2018),100,0.22845691382765576,0.22235454513326375,1.0819917707907893,6747
Michael (2018),100,0.25651302605210446,0.22544963785073166,1.0819917707907893,6747
Michael (2018),100,0.28456913827655317,0.22862451033099282,1.0819917707907893,6747
Michael (2018),100,0.3126252505010019,0.23190943957771407,1.0819917707907893,6747
Michael (2018),100,0.3406813627254506,0.2353323727513834,1.0819917707907893,6747
Michael (2018),100,0.36873747494990017,0.23891909811634127,1.0819917707907893,6747
Michael (2018),100,0.39679358717434887,0.2426935777470683,1.0819917707907893,6747
Michael (2018),100,0.4248496993987976,0.24667820324886505,1.0819917707907893,6747
Michael (2018),100,0.4529058116232463,0.25089379085882296,1.0819917707907893,6747
Michael (2018),100,0.48096192384769587,0.2553592377351732,1.0819917707907893,6747
Michael (2018),100,0.5090180360721446,0.2600908828179615,1.0819917707907893,6747
Michael (2018),100,0.5370741482965933,0.2651017141911257,1.0819917707907893,6747
Michael (2018),100,0.565130260521042,0.27040060823269885,1.0819917707907893,6747
Michael (2018),100,0.5931863727454907,0.27599175912150037,1.0819917707907893,6747
Michael (2018),100,0.6212424849699403,0.28187436825781353,1.0819917707907893,6747
Michael (2018),100,0.649298597194389,0.2880425409032091,1.0819917707907893,6747
Michael (2018),100,0.6773547094188377,0.2944852240545854,1.0819917707907893,6747
Michael (2018),100,0.7054108216432864,0.30118595788035674,1.0819917707907893,6747
Michael (2018),100,0.7334669338677351,0.3081222323709145,1.0819917707907893,6747
Michael (2018),100,0.7615230460921847,0.3152643468995357,1.0819917707907893,6747
Michael (2018),100,0.7895791583166334,0.32257384132623806,1.0819917707907893,6747
Michael (2018),100,0.8176352705410821,0.3300017581496228,1.0819917707907893,6747
Michael (2018),100,0.8456913827655308,0.3374871497764993,1.0819917707907893,6747
Michael (2018),100,0.8737474949899804,0.3449563118454109,1.0819917707907893,6747
Michael (2018),100,0.9018036072144291,0.35232317197671165,1.0819917707907893,6747
Michael (2018),100,0.9298597194388778,0.35949109392931106,1.0819917707907893,6747
Michael (2018),100,0.9579158316633265,0.3663561038872682,1.0819917707907893,6747
Michael (2018),100,0.9859719438877752,0.3728112681352808,1.0819917707907893,6747
Michael (2018),100,1.0140280561122248,0.37875171948984093,1.0819917707907893,6747
Michael (2018),100,1.0420841683366735,0.3840797042248889,1.0819917707907893,6747
Michael (2018),100,1.0701402805611222,0.38870903612306473,1.0819917707907893,6747
Michael (2018),100,1.098196392785571,0.39256849713882225,1.0819917707907893,6747
Michael (2018),100,1.1262525050100205,0.39560397538232467,1.0819917707907893,6747
Michael (2018),100,1.1543086172344692,0.3977794142643499,1.0819917707907893,6747
Michael (2018),100,1.182364729458918,0.39907688616648895,1.0819917707907893,6747
Michael (2018),100,1.2104208416833666,0.39949623579304705,1.0819917707907893,6747
Michael (2018),100,1.2384769539078153,0.39905472707888207,1.0819917707907893,6747
Michael (2018),100,1.266533066132265,0.3977869761876889,1.0819917707907893,6747
Michael (2018),100,1.2945891783567136,0.3957452024268979,1.0819917707907893,6747
Michael (2018),100,1.3226452905811623,0.39299954668577675,1.0819917707907893,6747
Michael (2018),100,1.350701402805611,0.38963797105297265,1.0819917707907893,6747
Michael (2018),100,1.3787575150300606,0.3857651319750513,1.0819917707907893,6747
Michael (2018),100,1.4068136272545093,0.38149965515586337,1.0819917707907893,6747
Michael (2018),100,1.434869739478958,0.3769694399954706,1.0819917707907893,6747
Michael (2018),100,1.4629258517034067,0.37230495398289143,1.0819917707907893,6747
Michael (2018),100,1.4909819639278554,0.3676308815837667,1.0819917707907893,6747
Michael (2018),100,1.519038076152305,0.3630568882863468,1.0819917707907893,6747
Michael (2018),100,1.5470941883767537,0.3586685669552992,1.0819917707907893,6747
Michael (2018),100,1.5751503006012024,0.3545197826185832,1.0819917707907893,6747
Michael (2018),100,1.6032064128256511,0.35062758221811846,1.0819917707907893,6747
Michael (2018),100,1.6312625250501007,0.34697058164678485,1.0819917707907893,6747
Michael (2018),100,1.6593186372745494,0.34349131466395305,1.0819917707907893,6747
Michael (2018),100,1.6873747494989981,0.34010249092945827,1.0819917707907893,6747
Michael (2018),100,1.7154308617234468,0.3366965498613476,1.0819917707907893,6747
Michael (2018),100,1.7434869739478955,0.33315740750979306,1.0819917707907893,6747
Michael (2018),100,1.7715430861723451,0.32937296017301515,1.0819917707907893,6747
Michael (2018),100,1.7995991983967938,0.32524679083623464,1.0819917707907893,6747
Michael (2018),100,1.8276553106212425,0.3207076452713858,1.0819917707907893,6747
Michael (2018),100,1.8557114228456912,0.3157155841012585,1.0819917707907893,6747
Michael (2018),100,1.88376753507014,0.3102642166060762,1.0819917707907893,6747
Michael (2018),100,1.9118236472945895,0.30437899507247734,1.0819917707907893,6747
Michael (2018),100,1.9398797595190382,0.29811209778422193,1.0819917707907893,6747
Michael (2018),100,1.967935871743487,0.2915348651650108,1.0819917707907893,6747
Michael (2018),100,1.9959919839679356,0.28472901266586687,1.0819917707907893,6747
Michael (2018),100,2.0240480961923843,0.27777789670858183,1.0819917707907893,6747
Michael (2018),100,2.052104208416834,0.27075896542262146,1.0819917707907893,6747
Michael (2018),100,2.0801603206412835,0.26373822595828733,1.0819917707907893,6747
Michael (2018),100,2.1082164328657313,0.2567671683390388,1.0819917707907893,6747
Michael (2018),100,2.136272545090181,0.24988217323612344,1.0819917707907893,6747
Michael (2018),100,2.1643286573146288,0.24310606306153462,1.0819917707907893,6747
Michael (2018),100,2.1923847695390783,0.236451182008077,1.0819917707907893,6747
Michael (2018),100,2.220440881763528,0.22992323977509846,1.0819917707907893,6747
Michael (2018),100,2.2484969939879758,0.22352513278502203,1.0819917707907893,6747
Michael (2018),100,2.2765531062124253,0.21726005408613155,1.0819917707907893,6747
Michael (2018),100,2.304609218436873,0.211133393234434,1.0819917707907893,6747
Michael (2018),100,2.3326653306613228,0.20515317582818646,1.0819917707907893,6747
Michael (2018),100,2.3607214428857723,0.1993290605928419,1.0819917707907893,6747
Michael (2018),100,2.38877755511022,0.1936701617256203,1.0819917707907893,6747
Michael (2018),100,2.4168336673346698,0.1881821613371583,1.0819917707907893,6747
Michael (2018),100,2.4448897795591176,0.1828642945939906,1.0819917707907893,6747
Michael (2018),100,2.472945891783567,0.17770681280886147,1.0819917707907893,6747
Michael (2018),100,2.5010020040080168,0.17268945496555874,1.0819917707907893,6747
Michael (2018),100,2.5290581162324646,0.16778129826724672,1.0819917707907893,6747
Michael (2018),100,2.557114228456914,0.1629421389641578,1.0819917707907893,6747
Michael (2018),100,2.585170340681362,0.1581253115156114,1.0819917707907893,6747
Michael (2018),100,2.6132264529058116,0.15328162680297,1.0819917707907893,6747
Michael (2018),100,2.641282565130261,0.14836393564423322,1.0819917707907893,6747
Michael (2018),100,2.669338677354709,0.1433317298708463,1.0819917707907893,6747
Michael (2018),100,2.6973947895791586,0.13815519287068595,1.0819917707907893,6747
Michael (2018),100,2.725450901803608,0.1328182012493696,1.0819917707907893,6747
Michael (2018),100,2.753507014028056,0.12731993999561167,1.0819917707907893,6747
Michael (2018),100,2.7815631262525056,0.12167499475800074,1.0819917707907893,6747
Michael (2018),100,2.8096192384769534,0.11591199106248523,1.0819917707907893,6747
Michael (2018),100,2.837675350701403,0.110071028157285,1.0819917707907893,6747
Michael (2018),100,2.8657314629258526,0.10420027965684785,1.0819917707907893,6747
Michael (2018),100,2.8937875751503004,0.09835219160072003,1.0819917707907893,6747
Michael (2018),100,2.92184368737475,0.09257970157053431,1.0819917707907893,6747
Michael (2018),100,2.949899799599198,0.08693284196417059,1.0819917707907893,6747
Michael (2018),100,2.9779559118236474,0.08145599517822985,1.0819917707907893,6747
Michael (2018),100,3.006012024048097,0.07618595879761808,1.0819917707907893,6747
Michael (2018),100,3.034068136272545,0.0711508725604476,1.0819917707907893,6747
Michael (2018),100,3.0621242484969944,0.0663699677584494,1.0819917707907893,6747
Michael (2018),100,3.090180360721442,0.06185402942968528,1.0819917707907893,6747
Michael (2018),100,3.118236472945892,0.05760641285843302,1.0819917707907893,6747
Michael (2018),100,3.1462925851703414,0.05362442672589426,1.0819917707907893,6747
Michael (2018),100,3.174348697394789,0.049900883912772837,1.0819917707907893,6747
Michael (2018),100,3.202404809619239,0.046425626878829465,1.0819917707907893,6747
Michael (2018),100,3.2304609218436866,0.04318685827691661,1.0819917707907893,6747
Michael (2018),100,3.258517034068136,0.04017214919387198,1.0819917707907893,6747
Michael (2018),100,3.286573146292586,0.037369055053556,1.0819917707907893,6747
Michael (2018),100,3.3146292585170336,0.034765336953076334,1.0819917707907893,6747
