expansion_factor,density
31.964287476288565,0.023694270619289762
32.197603443268775,0.02349713548472491
32.43091941024898,0.0232950134950402
32.66423537722919,0.02308803844605883
32.8975513442094,0.022876348628565215
33.13086731118961,0.022660086832273593
33.36418327816982,0.022439400334741542
33.597499245150026,0.02221444087411972
33.83081521213023,0.021985364604730818
34.06413117911044,0.02175233203457928
34.297447146090654,0.021515507944015366
34.53076311307086,0.02127506128490329
34.76407908005107,0.021031165059780272
34.997395047031276,0.020783996180633302
35.23071101401148,0.02053373530707006
35.46402698099169,0.0202805666638071
35.697342947971904,0.02002467783755629
35.93065891495211,0.0197662595535423
36.16397488193232,0.01950550543204032
36.397290848912526,0.019242611725477355
36.63060681589273,0.0189777770367919
36.86392278287295,0.018711202019894898
37.097238749853155,0.018443089063218666
37.33055471683336,0.018173641957477046
37.56387068381357,0.01790306554889129
37.797186650793776,0.017631565379257207
38.03050261777399,0.017359347314342705
38.2638185847542,0.017086617162207118
38.497134551734405,0.0168135802831251
38.73045051871461,0.01654044119287879
38.96376648569482,0.016267403161248382
39.19708245267503,0.015994667807586564
39.43039841965524,0.015722434695403315
39.66371438663545,0.015450900927914946
39.897030353615655,0.015180260746525044
40.13034632059586,0.01491070513420478
40.36366228757607,0.014642421425724812
40.596978254556284,0.014375592926663933
40.83029422153649,0.01411039854307693
41.0636101885167,0.013847012423648958
41.296926155496905,0.013585603616096693
41.53024212247711,0.013326335739495222
41.76355808945733,0.013069366674119091
41.996874056437534,0.012814848270282845
42.23019002341774,0.012562926077553969
42.46350599039795,0.012313739095590519
42.696821957378155,0.01206741954772511
42.93013792435836,0.01182409267828135
43.16345389133858,0.011583876574466257
43.396769858318784,0.011346882013534348
43.63008582529899,0.011113212335769146
43.8634017922792,0.010882963343674022
44.096717759259406,0.010656223227609243
44.33003372623962,0.01043307251795825
44.56334969321983,0.01021358406375152
44.796665660200034,0.009997823037525208
45.02998162718024,0.009785846966043434
45.26329759416045,0.009577705786368596
45.49661356114066,0.009373441926626388
45.72992952812087,0.009173090410678698
45.96324549510108,0.008976678985793343
46.196561462081284,0.00878422827228209
46.42987742906149,0.00859575193397027
46.663193396041706,0.00841125686826202
46.89650936302191,0.008230743414477222
47.12982533000212,0.008054205579056764
47.36314129698233,0.007881631276166203
47.596457263962535,0.007713002582171402
47.82977323094274,0.007548296002414827
48.063089197922956,0.0073874827486880845
48.29640516490316,0.007230529025774551
48.52972113188337,0.007077396325425781
48.76303709886358,0.006928041726136166
48.996353065843785,0.00678241819709301
