disaster,population,mobile_count
Harvey,4079,0
Harvey,2396,0
Harvey,2839,0
Harvey,3190,0
Harvey,3180,79
Harvey,2455,42
Harvey,2333,95
Harvey,4714,133
Harvey,2904,76
Harvey,2687,81
Harvey,1284,58
Harvey,2787,77
Harvey,4395,134
Harvey,1819,63
Harvey,5720,192
Harvey,6215,157
Harvey,2189,124
Harvey,2542,81
Harvey,5366,17
Harvey,2678,82
Harvey,2672,141
Harvey,6889,113
Harvey,6074,159
Harvey,6908,138
Harvey,5090,135
Harvey,4243,69
Harvey,6467,113
Harvey,4589,94
Harvey,7296,163
Harvey,5029,166
Harvey,6988,359
Harvey,4105,113
Harvey,2788,53
Harvey,5226,130
Harvey,4749,132
Harvey,2949,136
Harvey,5560,117
Harvey,4217,100
Harvey,12938,133
Harvey,12014,290
Harvey,9255,104
Harvey,4121,58
Harvey,4674,77
Harvey,5334,129
Harvey,2555,75
Harvey,7825,39
Harvey,4161,86
Harvey,4992,175
Harvey,4458,61
Harvey,7115,115
Harvey,5550,87
Harvey,5414,98
Harvey,3036,43
Harvey,2510,44
Harvey,2762,107
Harvey,3043,112
Harvey,5372,243
Harvey,2604,71
Harvey,3661,78
Harvey,10332,220
Harvey,5093,149
Harvey,4593,108
Harvey,5582,133
Harvey,4490,107
Harvey,4129,109
Harvey,5075,152
Harvey,4348,194
Harvey,5392,91
Harvey,7419,135
Harvey,5236,64
Harvey,8375,81
Harvey,8417,5
Harvey,5709,18
Harvey,3577,106
Harvey,8745,446
Harvey,3310,209
Harvey,7320,100
Harvey,2498,23
Harvey,9104,195
Harvey,6009,263
Harvey,2027,135
Harvey,5015,210
Harvey,7880,230
Harvey,3343,92
Harvey,5117,182
Harvey,4891,217
Harvey,5616,155
Harvey,6881,124
Harvey,1738,96
Harvey,5883,130
Harvey,3176,351
Harvey,5438,710
Harvey,5583,219
Harvey,3372,97
Harvey,2741,43
Harvey,2753,47
Harvey,5447,42
Harvey,4271,79
Harvey,3585,111
Harvey,5951,206
Harvey,4179,158
Harvey,3366,85
Harvey,3632,83
Harvey,7440,301
Harvey,3934,135
Harvey,5643,144
Harvey,5100,58
Harvey,4149,93
Harvey,3922,164
Harvey,3225,61
Harvey,3661,136
Harvey,9370,116
Harvey,11289,274
Harvey,7860,116
Harvey,6485,98
Harvey,8620,86
Harvey,8077,48
Harvey,4216,89
Harvey,6037,139
Harvey,4542,159
Harvey,3741,48
Harvey,3913,75
Harvey,3575,47
Harvey,7897,93
Harvey,2856,78
Harvey,3515,79
Harvey,1965,51
Harvey,2813,39
Harvey,4361,42
Harvey,8612,193
Harvey,4522,57
Harvey,4323,152
Harvey,7851,79
Harvey,4560,61
Harvey,3476,118
Harvey,6209,166
Harvey,4642,115
Harvey,5289,75
Harvey,2783,74
Harvey,2500,99
Harvey,1923,171
Harvey,2640,71
Harvey,1830,176
Harvey,4640,93
Harvey,2676,137
Harvey,4699,110
Harvey,6163,174
Harvey,7623,248
Harvey,4299,134
Harvey,6359,108
Harvey,7473,214
Harvey,4885,293
Harvey,5016,177
Harvey,5046,299
Harvey,2969,86
Harvey,6267,453
Harvey,3829,164
Harvey,2964,356
Harvey,5781,308
Harvey,5281,263
Harvey,4778,199
Harvey,3729,91
Harvey,6684,107
Harvey,5081,235
Harvey,2403,76
Harvey,3519,127
Harvey,3688,40
Harvey,3143,171
Harvey,4965,117
Harvey,2765,54
Harvey,3188,44
Harvey,6140,211
Harvey,2873,86
Harvey,9506,304
Harvey,4417,115
Harvey,5337,44
Harvey,6763,91
Harvey,11948,106
Harvey,5486,164
Harvey,9469,215
Harvey,7809,281
Harvey,3997,41
Harvey,2164,59
Harvey,5007,139
Harvey,3160,250
Harvey,2811,260
Harvey,0,43
Harvey,0,57
Harvey,3029,111
Harvey,6767,40
Harvey,1874,57
Harvey,3620,141
Harvey,4068,359
Harvey,4876,114
Harvey,996,18
Harvey,3746,60
Harvey,0,27
Harvey,2411,97
Harvey,2363,38
Harvey,3876,75
Harvey,6966,65
Harvey,1951,188
Harvey,1177,85
Harvey,1158,42
Harvey,2572,65
Harvey,6212,248
Harvey,11243,155
Harvey,2897,57
Harvey,2887,27
Harvey,8754,255
Harvey,9390,199
Harvey,4960,68
Harvey,4719,40
Harvey,4412,45
Harvey,4934,102
Harvey,3820,90
Harvey,5018,73
Harvey,3183,161
Harvey,5463,31
Harvey,1087,58
Harvey,8737,107
Harvey,6540,61
Harvey,4231,63
Harvey,6762,160
Harvey,1946,62
Harvey,4691,94
Harvey,5949,161
Harvey,3746,83
Harvey,7675,174
Harvey,3642,177
Harvey,2963,158
Harvey,5161,284
Harvey,1750,117
Harvey,7077,176
Harvey,3455,308
Harvey,2817,139
Harvey,5238,247
Harvey,13098,194
Harvey,7454,402
Harvey,6339,388
Harvey,7379,21
Harvey,4966,47
Harvey,12065,207
Harvey,3967,113
Harvey,3113,70
Harvey,6011,623
Harvey,7898,86
Harvey,8759,300
Harvey,6383,155
Harvey,5175,165
Harvey,8107,83
Harvey,5121,68
Harvey,8434,197
Harvey,6731,343
Harvey,3640,41
Harvey,3608,81
Harvey,6053,102
Harvey,4001,56
Harvey,2239,20
Harvey,2765,8
Harvey,2428,5
Harvey,2764,21
Harvey,3817,45
Harvey,3625,94
Harvey,1764,28
Harvey,1495,33
Harvey,3373,28
Harvey,2744,67
Harvey,2513,21
Harvey,2885,21
Harvey,3439,42
Harvey,3474,12
Harvey,3903,53
Harvey,6856,33
Harvey,4276,45
Harvey,2241,42
Harvey,2409,97
Harvey,2822,5
Harvey,7990,88
Harvey,6862,170
Harvey,6403,195
Harvey,5902,153
Harvey,5015,87
Harvey,5936,104
Harvey,6289,175
Harvey,1403,62
Harvey,5889,121
Harvey,3222,7
Harvey,5167,0
Harvey,2086,0
Harvey,1758,0
Harvey,4216,0
Harvey,3929,27
Harvey,4164,0
Harvey,3016,0
Harvey,2364,57
Harvey,6300,154
Harvey,6510,157
Harvey,2885,60
Harvey,2796,163
Harvey,3381,89
Harvey,4541,0
Harvey,1496,122
Harvey,3543,47
Harvey,1403,117
Harvey,5090,101
Harvey,4891,151
Harvey,4827,355
Harvey,7645,135
Harvey,10990,106
Harvey,6280,393
Harvey,10367,229
Harvey,7276,389
Harvey,7096,216
Harvey,7048,243
Harvey,2626,39
Harvey,4349,37
Harvey,7695,94
Harvey,8695,228
Harvey,4149,26
Harvey,3726,101
Harvey,6367,64
Harvey,3932,90
Harvey,2853,98
Harvey,5333,79
Harvey,5239,85
Harvey,2701,69
Harvey,1489,98
Harvey,4422,70
Harvey,2646,43
Harvey,8011,51
Harvey,1229,44
Harvey,3298,89
Harvey,2785,75
Harvey,5595,63
Harvey,6892,107
Harvey,5890,100
Harvey,4173,222
Harvey,6930,231
Harvey,3468,138
Harvey,3974,87
Harvey,6004,20
Harvey,2711,27
Harvey,2698,108
Harvey,3802,92
Harvey,4779,344
Harvey,2026,41
Harvey,4612,110
Harvey,2915,216
Harvey,3091,90
Harvey,4427,50
Harvey,9529,219
Harvey,3621,61
Harvey,4219,114
Harvey,7259,228
Harvey,4058,75
Harvey,4980,47
Harvey,6766,138
Harvey,4755,120
Harvey,4619,92
Harvey,7071,99
Harvey,5739,110
Harvey,3272,188
Harvey,6195,9
Harvey,2047,70
Harvey,4301,207
Harvey,5295,126
Harvey,4764,104
Harvey,1773,55
Harvey,3401,64
Harvey,1757,35
Harvey,7114,227
Harvey,8485,548
Harvey,6103,259
Harvey,3387,142
Harvey,6022,113
Harvey,5546,111
Harvey,2715,26
Harvey,2825,87
Harvey,6595,87
Harvey,11882,321
Harvey,5185,51
Harvey,2732,72
Harvey,1845,64
Harvey,3409,127
Harvey,2624,196
Harvey,4867,79
Harvey,1185,21
Harvey,5139,88
Harvey,4295,64
Harvey,7401,99
Harvey,2874,93
Harvey,5508,102
Harvey,5808,63
Harvey,5017,101
Harvey,9781,171
Harvey,4063,72
Harvey,8973,97
Harvey,7617,91
Harvey,4773,89
Harvey,6018,91
Harvey,6586,273
Harvey,6949,282
Harvey,3319,68
Harvey,3316,162
Harvey,1973,68
Harvey,4189,94
Harvey,2122,55
Harvey,1362,27
Harvey,1620,78
Harvey,5472,64
Harvey,4932,190
Harvey,3625,213
Harvey,4161,162
Harvey,4925,82
Harvey,8288,157
Harvey,4680,93
Harvey,7963,206
Harvey,10161,227
Harvey,8374,283
Harvey,9130,367
Harvey,6408,272
Harvey,5147,167
Harvey,3070,101
Harvey,3445,91
Harvey,3589,142
Harvey,8033,263
Harvey,7151,198
Harvey,3413,128
Harvey,6146,208
Harvey,6777,224
Harvey,5748,206
Harvey,8534,179
Harvey,6403,175
Harvey,5409,117
Harvey,4113,90
Harvey,4690,128
Harvey,5499,208
Harvey,14009,254
Harvey,6994,443
Harvey,8852,553
Harvey,4065,56
Harvey,3880,139
Harvey,7934,188
Harvey,4460,187
Harvey,6007,164
Harvey,4858,191
Harvey,3590,47
Harvey,3160,121
Harvey,3881,51
Harvey,6400,168
Harvey,7100,161
Harvey,4645,141
Harvey,4926,100
Harvey,6522,91
Harvey,3267,126
Harvey,2963,91
Harvey,4202,35
Harvey,5333,48
Harvey,5873,158
Harvey,7598,258
Harvey,4573,198
Harvey,1085,196
Harvey,2316,78
Harvey,4937,169
Harvey,2887,50
Harvey,12559,227
Harvey,2264,52
Harvey,4445,76
Harvey,2526,75
Harvey,7066,227
Harvey,4986,213
Harvey,3435,170
Harvey,1535,87
Harvey,4868,181
Harvey,11213,283
Harvey,6764,317
Harvey,3563,141
Harvey,7387,238
Harvey,4465,248
Harvey,11529,313
Harvey,19122,302
Harvey,8832,204
Harvey,11304,310
Harvey,3556,73
Harvey,3929,104
Harvey,5541,190
Harvey,8553,163
Harvey,1898,78
Harvey,3336,131
Harvey,4562,84
Harvey,5921,93
Harvey,6655,245
Harvey,9916,186
Harvey,4108,154
Harvey,5644,204
Harvey,6807,239
Harvey,4711,242
Harvey,7045,272
Harvey,5148,154
Harvey,4888,59
Harvey,2885,36
Harvey,5908,39
Harvey,4305,95
Harvey,3630,105
Harvey,1477,79
Harvey,2540,95
Harvey,4061,64
Harvey,6528,150
Harvey,2710,60
Harvey,2941,27
Harvey,2635,29
Harvey,4857,6
Harvey,5767,300
Harvey,1415,32
Harvey,5057,43
Harvey,3296,70
Harvey,4910,102
Harvey,2471,22
Harvey,3547,20
Harvey,3807,63
Harvey,15741,250
Harvey,12663,83
Harvey,15813,92
Harvey,8777,64
Harvey,6808,142
Harvey,9680,170
Harvey,11739,164
Harvey,1972,97
Harvey,5450,280
Harvey,5399,62
Harvey,9195,98
Harvey,13362,91
Harvey,4216,39
Harvey,11769,248
Harvey,8654,164
Harvey,8161,199
Harvey,2088,124
Harvey,7734,146
Harvey,6389,112
Harvey,3679,52
Harvey,4132,74
Harvey,2194,42
Harvey,6335,176
Harvey,7383,187
Harvey,4166,111
Harvey,1320,15
Harvey,2211,56
Harvey,4437,44
Harvey,6419,45
Harvey,4214,39
Harvey,6461,80
Harvey,10019,220
Harvey,623,138
Harvey,5184,113
Harvey,2971,62
Harvey,7408,365
Harvey,3052,94
Harvey,5749,58
Harvey,4672,62
Harvey,4671,149
Harvey,6006,71
Harvey,6449,85
Harvey,1754,126
Harvey,4111,70
Harvey,3042,88
Harvey,1650,77
Harvey,6482,153
Harvey,2182,56
Harvey,3809,38
Harvey,6743,167
Harvey,2112,88
Harvey,7334,79
Harvey,4608,3
Harvey,7010,78
Harvey,11274,97
Harvey,1943,56
Harvey,2298,74
Harvey,2830,97
Harvey,6051,162
Harvey,4013,135
Harvey,5249,127
Harvey,6813,44
Harvey,4461,146
Harvey,8485,151
Harvey,5244,263
Harvey,8150,195
Harvey,7088,66
Harvey,5533,132
Harvey,4796,89
Harvey,4268,109
Harvey,2452,85
Harvey,3384,49
Harvey,5572,114
Harvey,5100,126
Harvey,7500,84
Harvey,6055,89
Harvey,3355,59
Harvey,4605,129
Harvey,4358,95
Harvey,5194,62
Harvey,6774,106
Harvey,5004,103
Harvey,6509,144
Harvey,1833,44
Harvey,2048,81
Harvey,3207,107
Harvey,8931,210
Harvey,4088,92
Harvey,3491,143
Harvey,6522,481
Harvey,5645,335
Harvey,11141,214
Harvey,8745,238
Harvey,5809,435
Harvey,13777,259
Harvey,4416,233
Harvey,4716,163
Harvey,4156,299
Harvey,13653,188
Harvey,13671,240
Harvey,5711,150
Harvey,6492,266
Harvey,3924,115
Harvey,2274,76
Harvey,2366,205
Harvey,11179,312
Harvey,7064,0
Harvey,2081,0
Harvey,4521,0
Harvey,4802,93
Harvey,4491,132
Harvey,1457,55
Harvey,3076,250
Harvey,7417,135
Harvey,2840,65
Harvey,2268,57
Harvey,8154,30
Harvey,6908,107
Harvey,8529,346
Harvey,6699,271
Harvey,4334,184
Harvey,12482,86
Harvey,8864,29
Harvey,2342,126
Harvey,3322,71
Harvey,6467,117
Harvey,2648,97
Harvey,5322,56
Harvey,2792,33
Harvey,2210,65
Harvey,4635,205
Harvey,4652,49
Harvey,5393,97
Harvey,2334,86
Harvey,4830,94
Harvey,3962,76
Harvey,3766,186
Harvey,1930,45
Harvey,3831,89
Harvey,2803,51
Harvey,6356,45
Harvey,2071,48
Harvey,4047,90
Harvey,2138,44
Harvey,2575,48
Harvey,4089,37
Harvey,4507,46
Harvey,5497,82
Harvey,5006,98
Harvey,4547,62
Harvey,5232,92
Harvey,5408,171
Harvey,8282,267
Harvey,2091,59
Harvey,6491,134
Harvey,5064,94
Harvey,3968,99
Harvey,3894,110
Harvey,6846,238
Harvey,2250,66
Harvey,4272,83
Harvey,2526,55
Harvey,7953,281
Harvey,6545,158
Harvey,8012,164
Harvey,11230,266
Harvey,7174,119
Harvey,3259,128
Harvey,2086,69
Harvey,9645,128
Harvey,5435,90
Harvey,0,83
Harvey,7275,72
Harvey,1585,187
Harvey,3199,61
Harvey,5590,5
Harvey,4181,67
Harvey,3254,56
Harvey,3723,10
Harvey,4520,51
Harvey,5454,5
Harvey,5274,142
Harvey,5251,11
Harvey,3824,135
Harvey,4024,82
Harvey,3953,102
Harvey,2758,34
Harvey,5407,220
Harvey,8779,415
Harvey,3366,10
Harvey,4481,86
Harvey,3435,53
Harvey,6871,77
Harvey,2902,133
Harvey,2662,111
Harvey,3875,85
Harvey,6549,49
Harvey,7609,221
Harvey,9193,65
Harvey,5813,403
Harvey,2681,94
Harvey,793,37
Harvey,9771,142
Harvey,1211,27
Harvey,7875,38
Harvey,7106,172
Harvey,5279,113
Harvey,10234,139
Harvey,17384,333
Harvey,8048,237
Harvey,4610,115
Harvey,8902,66
Harvey,3758,4
Harvey,4429,136
Harvey,2337,11
Harvey,3019,47
Harvey,2335,48
Harvey,5515,110
Harvey,3206,43
Harvey,3834,52
Harvey,3700,42
Harvey,3943,13
Harvey,3129,116
Harvey,7879,114
Harvey,5167,133
Harvey,3456,157
Harvey,2510,62
Harvey,3518,108
Harvey,2775,46
Harvey,3356,35
Harvey,15351,263
Harvey,9590,268
Harvey,9038,311
Harvey,5223,93
Harvey,4647,111
Harvey,6143,170
Harvey,3031,119
Harvey,0,153
Harvey,4082,304
Harvey,5507,94
Harvey,8810,75
Harvey,5785,137
Harvey,1625,50
Harvey,3539,118
Harvey,6061,195
Harvey,2789,70
Harvey,7232,246
Harvey,1668,92
Harvey,6550,460
Harvey,7100,199
Harvey,6032,147
Harvey,5486,134
Harvey,7148,193
Harvey,6536,128
Harvey,6427,119
Harvey,3375,100
Harvey,2781,92
Harvey,5997,97
Harvey,6726,103
Harvey,4290,129
Harvey,3952,107
Harvey,5973,107
Harvey,5236,113
Harvey,4488,99
Harvey,3953,550
Harvey,7508,86
Harvey,4711,108
Harvey,9103,310
Harvey,19493,419
Harvey,5222,97
Harvey,6953,181
Harvey,7820,81
Harvey,4819,49
Harvey,7755,87
Harvey,6850,378
Harvey,6196,97
Harvey,3351,86
Harvey,4456,121
Harvey,6963,60
Harvey,3851,98
Harvey,2881,71
Harvey,4812,181
Harvey,5060,117
Harvey,4732,320
Harvey,3175,93
Harvey,11099,400
Harvey,12443,627
Harvey,4391,136
Harvey,7246,186
Harvey,9188,152
Harvey,10163,248
Harvey,8710,163
Harvey,7112,528
Harvey,9509,295
Harvey,3555,75
Harvey,4603,129
Harvey,8180,45
Harvey,5152,171
Harvey,2219,52
Harvey,5151,123
Harvey,7654,284
Harvey,7706,264
Harvey,6797,281
Harvey,2198,65
Harvey,7604,202
Harvey,2939,49
Harvey,2323,27
Harvey,3454,143
Harvey,1829,49
Harvey,4496,108
Harvey,647,28
Harvey,5887,188
Harvey,3821,58
Harvey,3745,106
Harvey,2071,100
Harvey,2254,56
Harvey,2016,78
Harvey,5347,240
Harvey,6125,102
Harvey,6204,240
Harvey,8617,326
Harvey,10753,294
Harvey,3207,58
Harvey,3777,250
Harvey,6385,159
Harvey,3010,131
Harvey,3953,113
Harvey,3080,42
Harvey,13312,246
Harvey,7314,218
Harvey,6293,202
Harvey,4349,323
Harvey,6290,258
Harvey,8183,174
Harvey,4942,119
Harvey,6849,146
Harvey,5127,213
Harvey,9203,226
Harvey,3622,99
Harvey,6415,259
Harvey,3514,84
Harvey,2972,57
Harvey,4677,61
Harvey,6590,76
Harvey,6410,226
Harvey,6006,46
Harvey,3952,82
Harvey,2555,26
Harvey,6185,156
Harvey,4889,203
Harvey,2305,19
Harvey,7465,236
Harvey,3377,14
Harvey,8496,196
Harvey,5725,183
Harvey,4673,156
Harvey,3132,25
Harvey,6078,149
Harvey,6724,212
Harvey,5508,255
Harvey,2884,49
Harvey,5153,62
Harvey,5109,180
Harvey,5427,102
Harvey,5528,89
Harvey,6610,247
Harvey,5992,88
Harvey,5149,195
Harvey,6599,68
Harvey,2586,41
Harvey,6837,135
Harvey,2975,125
Harvey,2881,66
Harvey,3911,81
Harvey,5124,97
Harvey,3595,74
Harvey,7360,100
Harvey,7160,63
Harvey,4648,62
Harvey,4868,84
Harvey,5327,196
Harvey,6416,266
Harvey,6553,202
Harvey,4845,73
Harvey,3327,78
Harvey,2263,70
Harvey,6090,153
Harvey,5911,134
Harvey,4362,85
Harvey,6766,85
Harvey,6452,202
Harvey,3993,147
Harvey,4922,85
Harvey,3921,168
Harvey,5569,163
Harvey,3469,95
Harvey,6709,160
Harvey,4943,93
Harvey,5758,91
Harvey,3796,210
Harvey,6095,213
Harvey,7782,325
Harvey,5054,197
Harvey,5245,51
Harvey,7096,292
Harvey,11313,139
Harvey,2950,177
Harvey,4370,72
Harvey,2968,61
Harvey,2381,224
Harvey,2625,66
Harvey,5471,87
Harvey,2939,52
Harvey,6129,123
Harvey,6455,70
Harvey,5394,80
Harvey,4591,76
Harvey,5057,67
Harvey,7789,204
Harvey,4563,104
Harvey,5657,146
Harvey,8497,240
Harvey,3360,50
Harvey,2636,90
Harvey,5246,125
Harvey,5206,107
Harvey,4234,84
Harvey,4298,136
Harvey,1700,59
Harvey,2741,158
Harvey,1272,10
Harvey,3854,157
Harvey,4155,66
Harvey,4650,48
Harvey,2412,104
Harvey,2794,67
Harvey,3020,72
Harvey,2921,111
Harvey,4875,128
Harvey,7226,70
Harvey,3384,109
Harvey,7322,97
Harvey,749,72
Harvey,9961,19
Harvey,5157,122
Harvey,4937,138
Harvey,1403,17
Harvey,4371,155
Harvey,6264,131
Harvey,8290,43
Harvey,2506,179
Harvey,3056,233
Harvey,4006,143
Harvey,4404,206
Harvey,6383,173
Harvey,4244,162
Harvey,5878,27
Harvey,6704,81
Harvey,5367,57
Harvey,3119,304
Harvey,5249,105
Harvey,7030,212
Harvey,7575,69
Harvey,2149,127
Harvey,11429,366
Harvey,4283,208
Harvey,2344,83
Harvey,2340,131
Harvey,5624,192
Harvey,2581,241
Harvey,2432,172
Harvey,7720,128
Harvey,5038,591
Harvey,5110,100
Harvey,6196,209
Harvey,7845,61
Harvey,15144,91
Harvey,3602,24
Harvey,5037,271
Harvey,9163,164
Harvey,5691,287
Harvey,2944,36
Harvey,4960,230
Harvey,3631,148
Harvey,6205,2
Harvey,6980,121
Harvey,7535,222
Harvey,5892,159
Harvey,4480,148
Harvey,7595,231
Harvey,6934,124
Harvey,6969,98
Harvey,3223,62
Harvey,2189,7
Harvey,2273,42
Harvey,2085,47
Harvey,1628,29
Harvey,2123,45
Harvey,2826,56
Harvey,3066,148
Harvey,5669,45
Harvey,6356,163
Harvey,6654,256
Harvey,11802,216
Harvey,4924,114
Harvey,3353,90
Harvey,2241,35
Harvey,2132,122
Harvey,4809,145
Harvey,3514,178
Harvey,904,74
Harvey,14555,49
Harvey,3852,507
Harvey,5173,120
Harvey,12618,271
Harvey,7688,278
Harvey,7258,143
Harvey,2547,99
Harvey,2210,152
Harvey,2491,140
Harvey,4649,155
Harvey,4795,188
Harvey,6967,181
Harvey,2149,46
Harvey,3796,66
Harvey,3675,66
Harvey,4762,103
Harvey,9279,0
Harvey,4495,0
Harvey,4697,0
Harvey,4079,0
Harvey,2993,37
Harvey,3917,16
Harvey,3963,56
Harvey,3758,57
Harvey,4363,0
Harvey,3914,94
Harvey,6981,75
Harvey,4259,70
Harvey,1595,4
Harvey,5313,163
Harvey,2715,99
Harvey,2616,100
Harvey,4634,5
Harvey,8785,155
Harvey,10491,7
Harvey,7209,360
Harvey,9228,111
Harvey,1560,61
Harvey,8046,72
Harvey,5777,361
Harvey,4223,95
Harvey,5380,201
Harvey,8634,126
Harvey,2304,80
Harvey,10991,301
Harvey,4905,188
Harvey,2119,43
Harvey,1843,43
Harvey,7077,274
Harvey,7054,169
Harvey,8501,235
Harvey,2620,101
Harvey,4922,32
Harvey,4030,168
Harvey,3998,34
Harvey,7291,136
Harvey,6765,94
Harvey,11307,139
Harvey,5123,94
Harvey,8052,111
Harvey,9579,67
Harvey,7766,135
Harvey,5866,132
Harvey,2008,66
Harvey,6418,191
Harvey,10051,162
Harvey,4323,114
Harvey,3953,73
Harvey,4523,81
Harvey,2329,72
Harvey,4599,101
Harvey,2085,51
Harvey,7924,108
Harvey,6357,110
Harvey,2217,28
Harvey,5199,89
Harvey,6977,101
Harvey,2025,74
Harvey,11658,226
Harvey,9005,30
Harvey,6662,193
Harvey,6245,139
Harvey,6078,205
Harvey,6460,204
Harvey,4626,120
Harvey,2004,44
Harvey,5325,96
Harvey,8118,85
Harvey,3950,90
Harvey,6094,154
Harvey,3453,76
Harvey,2842,70
Harvey,4751,256
Harvey,2212,26
Harvey,3183,66
Harvey,7092,196
Harvey,4277,162
Harvey,1308,41
Harvey,3127,109
Harvey,4910,191
Harvey,2630,96
Harvey,1796,51
Harvey,2605,237
Harvey,4597,121
Harvey,8815,193
Harvey,9993,198
Harvey,11251,13
Harvey,2467,67
Harvey,1653,42
Harvey,2073,32
Harvey,4009,126
Harvey,7458,210
Harvey,2116,83
Harvey,4327,132
Harvey,5010,74
Harvey,3000,46
Harvey,3091,82
Harvey,16474,144
Harvey,5609,71
Harvey,15920,229
Harvey,26770,220
Harvey,4210,147
Harvey,7773,279
Harvey,11366,177
Harvey,8050,202
Harvey,9636,209
Harvey,9033,174
Harvey,6620,308
Harvey,4060,77
Harvey,3138,48
Harvey,9796,518
Harvey,4453,114
Harvey,6604,113
Harvey,6935,71
Harvey,1261,73
Harvey,3644,196
Harvey,4977,146
Harvey,4073,98
Harvey,5372,83
Harvey,5797,145
Harvey,7961,201
Harvey,2762,118
Harvey,13005,555
Harvey,15574,650
Harvey,49119,798
Harvey,5290,100
Harvey,3246,189
Harvey,1226,279
Harvey,8903,182
Harvey,2337,27
Harvey,0,21
Harvey,3240,83
Harvey,5323,66
Harvey,8865,37
Harvey,5798,303
Harvey,5021,411
Harvey,4647,34
Harvey,1249,63
Harvey,1375,97
Harvey,2421,46
Harvey,5177,47
Harvey,3015,74
Harvey,1830,36
Harvey,2240,115
Harvey,7227,279
Harvey,3186,38
Harvey,5321,60
Harvey,3846,70
Harvey,5576,114
Harvey,8473,67
Harvey,4350,100
Harvey,1577,36
Harvey,2453,73
Harvey,1462,18
Harvey,5731,196
Harvey,2349,48
Harvey,2473,82
Harvey,2810,62
Harvey,4805,57
Harvey,2048,175
Harvey,3359,149
Harvey,4658,63
Harvey,4040,193
Harvey,4535,90
Harvey,7578,135
Harvey,1910,171
Harvey,2359,91
Harvey,7581,197
Harvey,10250,365
Harvey,5391,215
Harvey,2998,57
Harvey,5239,29
Harvey,6881,374
Harvey,7631,106
Harvey,14703,60
Harvey,1546,29
Harvey,5356,60
Harvey,3989,97
Harvey,3878,138
Harvey,5214,43
Harvey,6728,147
Harvey,4643,260
Harvey,3977,104
Harvey,2896,169
Harvey,6467,300
Harvey,4376,280
Harvey,7044,163
Harvey,3352,206
Harvey,4951,117
Harvey,4815,92
Harvey,2907,60
Harvey,3946,53
Harvey,4979,40
Harvey,9329,273
Harvey,5391,194
Harvey,8737,165
Harvey,4019,42
Harvey,2433,75
Harvey,4001,63
Harvey,2768,94
Harvey,7519,211
Harvey,4146,153
Harvey,2742,69
Harvey,1696,112
Harvey,3980,139
Harvey,5456,75
Harvey,3060,83
Harvey,5652,84
Harvey,4178,170
Harvey,2779,228
Harvey,1161,185
Harvey,9725,260
Harvey,7238,141
Harvey,3828,190
Harvey,4438,117
Harvey,4982,104
Harvey,9966,131
Harvey,3637,38
Harvey,10258,99
Harvey,3165,48
Harvey,4374,51
Harvey,13121,266
Harvey,2224,239
Harvey,19893,288
Harvey,11985,425
Harvey,2379,173
Harvey,8255,347
Harvey,5030,97
Harvey,29605,298
Harvey,9990,342
Harvey,14796,509
Harvey,8639,165
Harvey,4,127
Harvey,519,433
Harvey,4552,105
Harvey,3569,26
Harvey,4822,128
Harvey,3452,59
Harvey,3074,245
Harvey,4139,94
Harvey,6341,233
Harvey,3607,34
Harvey,6686,73
Harvey,3889,27
Harvey,5075,367
Harvey,2121,156
Harvey,2385,68
Harvey,8535,214
Harvey,5531,98
Harvey,2131,41
Harvey,5104,73
Harvey,0,98
Harvey,19,152
Harvey,3917,56
Harvey,4225,43
Harvey,3432,8
Harvey,11682,259
Harvey,8221,470
Harvey,7374,85
Harvey,4300,78
Harvey,6755,232
Harvey,7372,221
Harvey,6695,141
Harvey,7188,248
Harvey,10687,279
Harvey,7515,182
Harvey,3834,126
Harvey,2400,67
Harvey,5933,140
Harvey,6716,143
Harvey,4144,180
Harvey,5225,199
Harvey,5623,135
Harvey,5020,218
Harvey,4055,123
Harvey,2448,180
Harvey,5013,73
Harvey,4465,119
Harvey,4932,195
Harvey,7230,255
Harvey,8233,254
Harvey,3888,282
Harvey,1510,83
Harvey,6032,249
Harvey,5096,260
Harvey,4982,175
Harvey,6382,155
Harvey,9697,427
Harvey,11899,354
Harvey,6617,322
Harvey,13198,220
Harvey,2985,231
Harvey,21863,669
Harvey,11872,425
Harvey,6921,457
Harvey,9742,459
Harvey,25820,404
Harvey,18766,511
Harvey,7977,192
Harvey,2335,148
Harvey,6610,94
Harvey,4986,92
Harvey,2609,58
Harvey,5062,90
Harvey,4412,121
Harvey,6521,224
Harvey,4849,121
Harvey,7889,165
Harvey,6800,94
Harvey,8355,265
Harvey,2334,83
Harvey,3792,65
Harvey,5017,201
Harvey,10172,213
Harvey,5947,173
Harvey,2890,27
Harvey,2760,183
Harvey,5426,52
Harvey,3087,51
Harvey,4587,137
Harvey,6757,170
Harvey,11691,121
Harvey,4868,138
Harvey,4341,111
Harvey,7198,171
Harvey,4484,114
Harvey,8729,208
Harvey,4184,178
Harvey,5528,184
Harvey,3980,121
Harvey,4670,215
Harvey,5036,159
Harvey,1950,229
Harvey,3198,217
Harvey,5448,175
Harvey,2948,47
Harvey,2514,344
Harvey,7089,211
Harvey,7451,125
Harvey,4681,177
Harvey,1632,54
Harvey,5346,333
Harvey,5726,854
Harvey,8544,79
Harvey,2088,44
Harvey,1474,143
Harvey,4101,152
Harvey,8566,9
